# t, hp, hx
1.451541502900000058e-01 1.121891660600000007e+00 -4.347558146100000132e-01
1.451782453300000109e-01 1.143940141100000085e+00 -4.621369382700000195e-01
1.452022301800000026e-01 1.164632231199999923e+00 -4.889807244100000116e-01
1.452263563700000037e-01 1.183924768300000041e+00 -5.152196118299999794e-01
1.452504639599999925e-01 1.201725824199999959e+00 -5.409883152700000197e-01
1.452744400800000113e-01 1.217898557500000090e+00 -5.663718244000000013e-01
1.452985464600000109e-01 1.232318103199999904e+00 -5.912040337399999679e-01
1.453226469399999943e-01 1.244843106800000099e+00 -6.154792183399999672e-01
1.453467001300000061e-01 1.255179554599999969e+00 -6.389984776799999544e-01
1.453707646999999881e-01 1.263022144200000030e+00 -6.615716872500000401e-01
1.453948614099999925e-01 1.268037411099999900e+00 -6.830172496199999888e-01
1.454189795199999913e-01 1.269973527499999921e+00 -7.030648140399999857e-01
1.454430010399999917e-01 1.268637303200000011e+00 -7.216297592499999469e-01
1.454670853900000005e-01 1.263878180200000090e+00 -7.384767924099999714e-01
1.454911915900000130e-01 1.255471630499999991e+00 -7.533703339899999740e-01
1.455152068299999935e-01 1.243257959699999970e+00 -7.661584896599999972e-01
1.455392909200000084e-01 1.227382602700000103e+00 -7.765330462199999673e-01
1.455634011999999977e-01 1.207957123899999985e+00 -7.842122671800000333e-01
1.455874068599999904e-01 1.185050143800000066e+00 -7.889295385100000280e-01
1.456115023000000008e-01 1.158951069100000009e+00 -7.904999089099999932e-01
1.456356100500000028e-01 1.129880553000000010e+00 -7.889170658099999844e-01
1.456596066499999953e-01 1.097891513400000019e+00 -7.840054826800000320e-01
1.456837358599999965e-01 1.063324803400000018e+00 -7.756603472399999921e-01
1.457078357100000110e-01 1.026361583099999919e+00 -7.637655681699999644e-01
1.457318560299999954e-01 9.873039041100000190e-01 -7.482731850499999560e-01
1.457559584900000038e-01 9.465596337299999607e-01 -7.293634044900000335e-01
1.457800536799999935e-01 9.042297241200000224e-01 -7.070777215800000404e-01
1.458041330600000074e-01 8.605694361700000350e-01 -6.817143273900000411e-01
1.458281800600000067e-01 8.159043519599999961e-01 -6.536569325700000155e-01
1.458522631899999977e-01 7.705072862699999803e-01 -6.230684299600000031e-01
1.458763893399999956e-01 7.244310892199999907e-01 -5.901886980199999577e-01
1.459004060100000111e-01 6.776876420199999806e-01 -5.552548517500000003e-01
1.459244998600000010e-01 6.306596879200000449e-01 -5.187167113599999713e-01
1.459486068299999939e-01 5.832870779900000135e-01 -4.808423135700000128e-01
1.459726196599999970e-01 5.354012125499999497e-01 -4.418880989200000275e-01
1.459967192999999941e-01 4.871995854799999748e-01 -4.023835665600000167e-01
1.460206895800000015e-01 4.384831791700000148e-01 -3.623095787500000275e-01
1.460446148300000024e-01 3.892388687000000180e-01 -3.217268711699999839e-01
1.460687901699999902e-01 3.397589114799999810e-01 -2.810499631000000220e-01
1.460928812900000040e-01 2.897254656700000153e-01 -2.401112003199999956e-01
1.461169991200000073e-01 2.397373022000000020e-01 -1.993927658499999866e-01
1.461409853600000031e-01 1.894864774299999943e-01 -1.586624994999999982e-01
1.461651391100000086e-01 1.395759538099999864e-01 -1.183583178100000022e-01
1.461891781699999893e-01 8.981971874300000158e-02 -7.819664205599999307e-02
1.462132388500000102e-01 4.093934016700000178e-02 -3.852784446600000107e-02
1.462372411200000000e-01 -6.964458201199999997e-03 8.659724458500000490e-04
1.462613866899999948e-01 -5.296710071400000108e-02 3.966122093300000068e-02
1.462853562199999957e-01 -9.703031577199999758e-02 7.821225225700000061e-02
1.463093607000000018e-01 -1.385775321999999921e-01 1.160940683100000065e-01
1.463334508199999884e-01 -1.773304297799999929e-01 1.532095297499999897e-01
1.463574752800000101e-01 -2.129662188099999964e-01 1.894088441200000028e-01
1.463814189900000118e-01 -2.452826039999999874e-01 2.242105654800000125e-01
1.464054104599999961e-01 -2.741606963700000121e-01 2.572101619900000191e-01
1.464295916399999953e-01 -2.993456049900000138e-01 2.879623897599999927e-01
1.464537821699999909e-01 -3.209500254600000102e-01 3.160129699500000000e-01
1.464779449299999925e-01 -3.390914958099999765e-01 3.406067598099999927e-01
1.465018778799999921e-01 -3.540909052999999806e-01 3.613413872899999824e-01
1.465256535599999965e-01 -3.661881995499999820e-01 3.780703685599999808e-01
1.465500746800000031e-01 -3.753233391199999880e-01 3.902699124499999783e-01
1.465742880600000020e-01 -3.820992774599999975e-01 3.980559047000000183e-01
1.465984790200000054e-01 -3.867696013299999902e-01 4.011264172499999781e-01
1.466226076200000117e-01 -3.895597345099999775e-01 3.994451687600000245e-01
1.466466326099999939e-01 -3.907474122799999838e-01 3.930066315699999868e-01
1.466707342199999875e-01 -3.906847083500000206e-01 3.818406950500000119e-01
1.466948112900000045e-01 -3.895355594900000162e-01 3.659348623600000017e-01
1.467189379999999932e-01 -3.874466452499999991e-01 3.453126384999999909e-01
1.467430870199999959e-01 -3.846427920500000153e-01 3.199996610699999966e-01
1.467671051599999943e-01 -3.812435688499999920e-01 2.901106159699999854e-01
1.467912421900000042e-01 -3.773563136099999937e-01 2.561434464699999802e-01
1.468152956899999861e-01 -3.730748087799999890e-01 2.180703151499999992e-01
1.468392829600000116e-01 -3.684468602700000095e-01 1.760784078800000096e-01
1.468634248300000056e-01 -3.634860722800000166e-01 1.305772640099999993e-01
1.468875406000000050e-01 -3.581484556100000272e-01 8.183258863700000607e-02
1.469114923800000083e-01 -3.523674954000000081e-01 2.986728256400000142e-02
1.469356461300000138e-01 -3.461977389399999994e-01 -2.468942266699999943e-02
1.469597796700000125e-01 -3.397184494200000127e-01 -8.167822340699999739e-02
1.469838273300000109e-01 -3.331108177800000125e-01 -1.404654968400000092e-01
1.470078697299999904e-01 -3.265404944499999962e-01 -2.006888007000000029e-01
1.470320006299999926e-01 -3.201365524500000004e-01 -2.618805110899999899e-01
1.470561331499999902e-01 -3.140636922899999739e-01 -3.235661824300000156e-01
1.470801645600000040e-01 -3.085067313900000108e-01 -3.858949804699999819e-01
1.471046260399999916e-01 -3.036797393499999775e-01 -4.471479185700000247e-01
1.471286492999999973e-01 -2.994186378300000007e-01 -5.081287937999999782e-01
1.471526736800000124e-01 -2.957366269700000272e-01 -5.674287828799999822e-01
1.471767751599999952e-01 -2.925683254800000022e-01 -6.251127095999999828e-01
1.472008330300000056e-01 -2.896889671499999763e-01 -6.810725464600000389e-01
1.472249534199999987e-01 -2.867960910299999777e-01 -7.346484799000000399e-01
1.472489823300000000e-01 -2.836204768200000226e-01 -7.859073404699999932e-01
1.472730882999999935e-01 -2.799427963500000227e-01 -8.343759754999999778e-01
1.472971884300000034e-01 -2.755492899299999965e-01 -8.799790964000000493e-01
1.473212097100000117e-01 -2.703078623199999808e-01 -9.226438822400000461e-01
1.473453299799999949e-01 -2.641703481000000076e-01 -9.619432080399999974e-01
1.473693766199999922e-01 -2.570605510200000277e-01 -9.979376363599999911e-01
1.473934529900000068e-01 -2.489977337700000071e-01 -1.030389360900000106e+00
1.474174712999999914e-01 -2.399334522300000105e-01 -1.059387130499999996e+00
1.474414872900000062e-01 -2.298586695400000046e-01 -1.085029918000000038e+00
1.474656779500000126e-01 -2.188966777699999922e-01 -1.107349242800000022e+00
1.474897331799999989e-01 -2.071142334099999871e-01 -1.126657593300000038e+00
1.475138039099999909e-01 -1.948776590899999883e-01 -1.143055812600000110e+00
1.475379280499999890e-01 -1.824672974999999864e-01 -1.156829176500000056e+00
1.475619720599999907e-01 -1.699844267199999981e-01 -1.168383482200000101e+00
1.475860738099999958e-01 -1.576799092700000016e-01 -1.178027513400000004e+00
1.476100351600000138e-01 -1.456926139099999906e-01 -1.186065262899999917e+00
1.476341821399999865e-01 -1.343241646099999909e-01 -1.192607170799999894e+00
1.476585280699999891e-01 -1.238353215600000029e-01 -1.197751363799999913e+00
1.476825505500000135e-01 -1.143289553399999964e-01 -1.201562938999999997e+00
1.477066808299999923e-01 -1.060788276399999980e-01 -1.203954346499999994e+00
1.477306102800000076e-01 -9.910890085500000113e-02 -1.204822823099999995e+00
1.477548545500000088e-01 -9.374661693300000154e-02 -1.203938635100000099e+00
1.477787921500000046e-01 -9.000135765300000534e-02 -1.201031895699999907e+00
1.478029533499999881e-01 -8.806719245899999327e-02 -1.195737983899999968e+00
1.478268762499999889e-01 -8.801260778800000517e-02 -1.187361098700000062e+00
1.478513120899999922e-01 -8.989545063899999355e-02 -1.175742372400000013e+00
1.478753414500000030e-01 -9.377414587400000057e-02 -1.160248197800000103e+00
1.478994688399999924e-01 -9.959628666799999475e-02 -1.140868353999999973e+00
1.479233682999999966e-01 -1.073933909299999989e-01 -1.116796378399999901e+00
1.479477137100000117e-01 -1.168325007399999976e-01 -1.088401296000000018e+00
1.479717390699999968e-01 -1.279350629700000130e-01 -1.055023427899999922e+00
1.479957767099999988e-01 -1.400623331499999957e-01 -1.017919504300000000e+00
1.480190294500000059e-01 -1.534502041499999914e-01 -9.754956067400000208e-01
1.480432554699999959e-01 -1.673074897600000110e-01 -9.295685641599999993e-01
1.480673664599999884e-01 -1.819540066700000014e-01 -8.785025790599999551e-01
1.480916620499999892e-01 -1.966005124100000112e-01 -8.241799870999999555e-01
1.481157372599999911e-01 -2.112556472200000091e-01 -7.665897264400000077e-01
1.481398730800000119e-01 -2.256533691500000050e-01 -7.071437033199999833e-01
1.481638794000000037e-01 -2.398022583499999916e-01 -6.459058182600000420e-01
1.481880450699999963e-01 -2.535008920299999802e-01 -5.841684007599999839e-01
1.482121814200000054e-01 -2.668395638000000125e-01 -5.223856125700000463e-01
1.482361965300000028e-01 -2.798528058399999963e-01 -4.612572300700000238e-01
1.482603282999999939e-01 -2.925074094899999810e-01 -4.020049575899999894e-01
1.482843596700000044e-01 -3.050613131100000097e-01 -3.447738486299999905e-01
1.483084947199999892e-01 -3.174283457400000064e-01 -2.909031099000000120e-01
1.483322755900000067e-01 -3.300192589500000051e-01 -2.397847141399999937e-01
1.483565536500000004e-01 -3.427043123599999852e-01 -1.929896445400000049e-01
1.483806563900000042e-01 -3.559010878300000180e-01 -1.495323318200000029e-01
1.484049093099999994e-01 -3.695093403699999945e-01 -1.104391577600000035e-01
1.484289356900000134e-01 -3.838692691700000270e-01 -7.500510671200000257e-02
1.484530328499999996e-01 -3.988844677400000260e-01 -4.336277371299999961e-02
1.484769088500000056e-01 -4.149588835699999922e-01 -1.456470551399999952e-02
1.485013173899999983e-01 -4.317253042599999979e-01 1.100331958400000039e-02
1.485254318199999979e-01 -4.495692978699999953e-01 3.433978295600000064e-02
1.485495365499999998e-01 -4.681536272299999801e-01 5.550414779199999704e-02
1.485734400000000011e-01 -4.877227106600000028e-01 7.520570930000000653e-02
1.485976538100000077e-01 -5.079455802400000275e-01 9.336994386300000170e-02
1.486217213000000092e-01 -5.289868448000000223e-01 1.106239040800000017e-01
1.486457328599999905e-01 -5.505232052299999790e-01 1.272808177299999954e-01
1.486698748499999945e-01 -5.721651427499999665e-01 1.435648603399999890e-01
1.486939092400000051e-01 -5.937267756399999818e-01 1.598832792600000108e-01
1.487180134599999926e-01 -6.146310691099999834e-01 1.763646112499999974e-01
1.487418217700000045e-01 -6.350201867800000510e-01 1.936014163700000013e-01
1.487662836499999974e-01 -6.540662248099999854e-01 2.111766455499999862e-01
1.487904177799999894e-01 -6.720855148400000090e-01 2.296033281200000054e-01
1.488144679800000036e-01 -6.885588181399999730e-01 2.486298803099999954e-01
1.488386001600000008e-01 -7.033485278200000135e-01 2.682313448299999958e-01
1.488626665399999938e-01 -7.164026285100000280e-01 2.883431019300000120e-01
1.488867640700000106e-01 -7.275357677699999526e-01 3.087339004799999898e-01
1.489108798000000067e-01 -7.366460175700000335e-01 3.293282436700000204e-01
1.489348587300000082e-01 -7.437654297900000433e-01 3.499376002999999846e-01
1.489590021799999942e-01 -7.489416418900000094e-01 3.698204754000000150e-01
1.489831273199999917e-01 -7.522891670100000372e-01 3.886099919500000111e-01
1.490072664400000080e-01 -7.537065285799999792e-01 4.057555554300000256e-01
1.490312601300000095e-01 -7.532057844099999677e-01 4.209925765299999956e-01
1.490553972800000015e-01 -7.508879218999999772e-01 4.337662827300000079e-01
1.490792989799999968e-01 -7.466861190300000395e-01 4.438402560299999910e-01
1.491036802000000050e-01 -7.405904423400000436e-01 4.505946618000000181e-01
1.491277455699999976e-01 -7.322626680999999582e-01 4.538896843299999873e-01
1.491517825399999997e-01 -7.216724951499999818e-01 4.535678723600000128e-01
1.491757995499999878e-01 -7.087318112899999578e-01 4.497303552699999929e-01
1.492000180599999948e-01 -6.934554676499999903e-01 4.426299495700000142e-01
1.492241316900000114e-01 -6.755091310999999932e-01 4.326073491199999843e-01
1.492482772400000046e-01 -6.548701523500000121e-01 4.201095008899999872e-01
1.492723454999999866e-01 -6.317017211600000071e-01 4.057102750400000124e-01
1.492962497099999952e-01 -6.060402839199999780e-01 3.901171519700000201e-01
1.493205759900000096e-01 -5.785258353800000197e-01 3.743204022700000189e-01
1.493447197099999901e-01 -5.492480649200000009e-01 3.586360901299999737e-01
1.493687685099999995e-01 -5.189065388300000414e-01 3.438787594200000131e-01
1.493928186400000080e-01 -4.877112155600000221e-01 3.307763426299999976e-01
1.494169492300000124e-01 -4.562555941700000006e-01 3.199529035500000007e-01
1.494407304300000017e-01 -4.246217093699999889e-01 3.116347794100000068e-01
1.494645690799999982e-01 -3.930390952300000240e-01 3.061824716800000123e-01
1.494893213500000095e-01 -3.621117268199999795e-01 3.038876286700000207e-01
1.495142469799999874e-01 -3.315905733300000269e-01 3.049266981200000060e-01
1.495394134799999941e-01 -3.026437584000000180e-01 3.094477897599999805e-01
1.495645055900000076e-01 -2.756346668899999908e-01 3.173353168599999941e-01
1.495896545100000030e-01 -2.502833034099999909e-01 3.287523998799999903e-01
1.496166681099999896e-01 -2.273349593700000060e-01 3.434444438700000046e-01
1.496450439399999999e-01 -2.066958127000000089e-01 3.613436265600000197e-01
1.496744498400000012e-01 -1.895394315900000015e-01 3.810706436599999858e-01
1.497032151000000089e-01 -1.759951190400000087e-01 4.019734048799999959e-01
1.497322205000000128e-01 -1.665779876500000090e-01 4.226629103999999804e-01
1.497617824299999900e-01 -1.610222705500000129e-01 4.423634447800000036e-01
1.497907249300000077e-01 -1.589985106100000045e-01 4.612829422899999976e-01
1.498204431000000059e-01 -1.602833599400000086e-01 4.780707969799999901e-01
1.498486192100000058e-01 -1.643243407699999936e-01 4.930711758899999908e-01
1.498750450399999878e-01 -1.706112499999999921e-01 5.063574619799999788e-01
1.499014282799999986e-01 -1.786884991999999894e-01 5.183014250499999864e-01
1.499279028799999913e-01 -1.886211250900000080e-01 5.295659374800000263e-01
1.499543234200000075e-01 -2.006230204399999939e-01 5.409042532600000230e-01
1.499826465000000109e-01 -2.140868987700000059e-01 5.521699723499999823e-01
1.500108654800000052e-01 -2.295634115100000094e-01 5.638907422800000235e-01
1.500392754000000051e-01 -2.461100675900000090e-01 5.754291835000000521e-01
1.500663802599999930e-01 -2.650067320899999745e-01 5.875968377400000442e-01
1.500952699099999954e-01 -2.849051265399999977e-01 5.991532923900000362e-01
1.501230349300000100e-01 -3.073722911999999807e-01 6.106365309600000346e-01
1.501508371299999922e-01 -3.317200677400000131e-01 6.214318482199999716e-01
1.501792672800000006e-01 -3.578920136900000104e-01 6.315488944299999519e-01
1.502071578299999932e-01 -3.862984900599999993e-01 6.409434682100000336e-01
1.502348816000000087e-01 -4.169014398700000013e-01 6.492372619999999817e-01
1.502635975100000132e-01 -4.483630621099999880e-01 6.561675273799999486e-01
1.502913017899999981e-01 -4.820680061400000049e-01 6.620302386999999955e-01
1.503200160200000024e-01 -5.151860293700000204e-01 6.661100343100000432e-01
1.503477525899999945e-01 -5.491238735100000268e-01 6.683697662199999945e-01
1.503760334400000009e-01 -5.816848110200000255e-01 6.683317257899999975e-01
1.504041195999999969e-01 -6.137091226399999933e-01 6.656317158700000292e-01
